Dataname,Cyclic Group,Epoch,Train Accuracy,Train Loss,Test Accuracy,Test Loss
xView,1,40,66.43326287181036,6925.34912109375,50.056723390056725,23052.703125
xView,1,41,66.85791937188586,6798.07763671875,46.664998331665,25125.1015625
xView,1,42,67.5883285520157,6637.99462890625,45.786619953286625,25534.3125
xView,1,43,68.18473501434396,6509.6484375,49.900734067400734,23685.552734375
xView,1,44,68.75849313000151,6382.1787109375,51.487320653987325,22251.65625
xView,1,45,69.50777593235694,6214.54931640625,49.98832165498832,23563.056640625
xView,1,46,70.11361920579797,6088.1572265625,52.45078411745079,22212.6328125
xView,1,47,70.75343499924506,5977.10302734375,49.0699032365699,23686.640625
xView,1,48,71.38381398157935,5851.154296875,51.10026693360027,22772.013671875
xView,1,49,71.86131662388645,5752.54736328125,51.793460126793455,22450.98046875
xView,1,50,71.9085006794504,5675.44873046875,53.06222889556223,22064.15625
xView,1,51,72.88992903518043,5527.41845703125,46.95278611945279,24832.640625
xView,1,52,73.10886305299714,5435.3916015625,49.71554888221555,23409.810546875
xView,1,53,73.85625849313,5313.44189453125,49.840674007340674,23954.998046875
xView,1,54,74.27147818209271,5245.56494140625,51.331331331331334,23014.6484375
xView,1,55,74.34131058432735,5136.22021484375,50.548882215548886,23167.19921875
xView,1,56,75.00566208666767,5054.92041015625,49.900734067400734,24352.748046875
xView,1,57,75.02831043333836,5014.9326171875,55.950950950950954,21992.78515625
xView,1,58,75.54356032009663,4923.99365234375,53.53353353353353,22202.87890625
xView,1,59,76.27585686244905,4796.66015625,53.83049716383049,22486.326171875
xView,1,60,76.31171674467764,4753.4462890625,53.56773440106773,22765.853515625
xView,1,61,76.7873320247622,4671.0107421875,54.78561895228562,22487.1171875
xView,1,62,77.33089234485882,4585.0546875,55.31114447781115,21880.0625
xView,1,63,77.189340178167,4551.77099609375,54.42442442442442,22118.48828125
xView,1,64,77.88577683829081,4443.47607421875,53.51768435101768,22522.310546875
xView,1,65,78.06130152498868,4395.064453125,54.318485151818486,22530.115234375
xView,1,66,78.43499924505511,4332.599609375,48.44678011344678,25735.423828125
xView,1,67,78.58032613619206,4305.3193359375,57.478311644978305,20703.59765625
xView,1,68,79.07670240072476,4216.216796875,55.95762429095762,21687.875
xView,1,69,78.98422165181942,4194.80859375,57.04704704704705,21456.6875
xView,1,70,79.34848256077306,4130.7822265625,53.166499833166505,23111.66796875
xView,1,71,79.37490563188886,4093.043212890625,55.36703370036703,22195.369140625
xView,1,72,79.85240827419598,4033.576416015625,53.893059726393055,23233.388671875
xView,1,73,80.4507020987468,3896.410400390625,56.68585251918585,21447.244140625
xView,1,74,80.34123508983843,3927.733154296875,57.11294627961294,21577.0390625
xView,1,75,80.75645477880114,3868.0224609375,58.417584250917585,20944.44140625
xView,1,76,80.9282047410539,3815.582275390625,57.07040373707041,21720.171875
xView,1,77,80.89234485882531,3819.643310546875,53.77210543877211,23000.08203125
xView,1,78,81.16789974331874,3762.759765625,59.446946946946944,20632.583984375
xView,1,79,81.27736675222708,3734.76123046875,53.58775442108775,23636.3046875
xView,1,80,81.4774271478182,3694.19873046875,56.60994327660994,21919.91015625
xView,1,81,81.77563037898233,3652.343505859375,57.943777110443776,21368.134765625
xView,1,82,81.79827872565303,3596.85498046875,57.81364698031365,21771.392578125
xView,1,83,82.23614676128642,3534.194580078125,63.43093093093093,19155.38671875
xView,1,84,82.2814434546278,3528.915283203125,57.478311644978305,21815.642578125
xView,1,85,82.5947455835724,3484.307373046875,58.09392726059392,21306.0859375
xView,1,86,82.728748301374,3435.302978515625,57.01034367701035,21831.76953125
xView,1,87,83.15906688811717,3351.446044921875,57.33733733733734,21994.462890625
xView,1,88,82.95145704363581,3401.60009765625,57.79112445779112,22142.474609375
xView,1,89,83.26853389702552,3349.44921875,57.696863530196865,22420.93359375
xView,1,90,83.47991846595198,3317.05322265625,61.60493827160494,20436.857421875
xView,1,91,83.70073984599125,3273.55859375,59.687187187187185,20934.849609375
xView,1,92,83.53842669485128,3295.181884765625,58.20403737070404,21811.962890625
xView,1,93,84.00837988826815,3183.3505859375,59.67050383717051,21558.23828125
xView,1,94,83.85927827268608,3205.4970703125,57.08458458458458,22412.05078125
xView,1,95,83.95175902159141,3212.82275390625,58.28828828828829,21835.626953125
xView,1,96,84.38962705722483,3110.764404296875,56.0301968635302,22989.689453125
xView,1,97,84.34433036388343,3113.87548828125,61.30046713380046,20373.140625
xView,1,98,84.58591272837083,3066.72216796875,52.28061394728062,24942.23046875
xView,1,99,84.43869847501132,3097.7900390625,57.90707374040708,22137.005859375
xView,8,0,12.059716599190283,9187.0927734375,10.094260927594261,53115.53125
xView,8,1,20.454545454545457,9153.326171875,10.951785118451784,46909.17578125
xView,8,2,26.50334075723831,9144.25390625,10.496329662996331,43913.62109375
xView,8,3,30.95342706502636,9067.2294921875,17.171338004671338,39528.796875
xView,8,4,35.50912060985571,8980.3408203125,19.642976309642975,38000.359375
xView,8,5,39.39296714579055,8796.314453125,19.397731064397732,37389.4296875
xView,8,6,43.62375273789243,8563.2841796875,22.459125792459126,34402.46875
xView,8,7,47.985369252206226,8215.734375,23.413413413413416,33693.75390625
xView,8,8,52.520049008687906,7801.01611328125,26.202035368702038,33001.875
xView,8,9,55.497311827956985,7435.1181640625,31.792625959292625,32227.5390625
xView,8,10,59.005208333333336,6996.35009765625,29.21755088421755,32247.1875
xView,8,11,62.224134440170076,6642.78662109375,28.38672005338672,31658.787109375
xView,8,12,64.43065405831364,6341.39306640625,31.28545211878545,31589.748046875
xView,8,13,66.85606060606061,6008.8291015625,31.823490156823492,30971.5546875
xView,8,14,68.61801532423846,5786.8525390625,36.498164831498165,28462.166015625
xView,8,15,70.64006574141709,5508.43798828125,35.316983650316985,29075.0078125
xView,8,16,71.74165327620068,5339.556640625,39.12746079412746,28193.703125
xView,8,17,72.98070206077541,5161.7861328125,38.45679012345679,27874.79296875
xView,8,18,74.28644676123739,4984.5556640625,42.51584918251584,26615.666015625
xView,8,19,75.44583054253181,4835.9248046875,45.2052052052052,25493.794921875
xView,8,20,76.07453977646286,4737.76708984375,47.471638304971634,25103.591796875
xView,8,21,76.8577537518154,4624.4267578125,50.3053053053053,23761.685546875
xView,8,22,77.98581391662705,4460.1875,47.51334668001335,24785.072265625
xView,8,23,78.64956399875427,4371.029296875,51.818485151818486,23044.208984375
xView,8,24,79.75543478260869,4237.36962890625,56.15949282615949,21560.017578125
xView,8,25,80.16382304091802,4138.7138671875,53.10894227560894,22930.9765625
xView,8,26,81.32832553223615,3918.14404296875,52.55088421755089,23463.763671875
xView,8,27,81.66805073229654,3820.2626953125,58.40924257590924,21138.798828125
xView,8,28,82.73441038804167,3594.04443359375,50.41791791791792,24194.62109375
xView,8,29,83.0722482258795,3506.927978515625,55.04587921254588,22100.08984375
xView,8,30,83.95175902159141,3350.954345703125,52.483316649983315,23986.1796875
xView,8,31,84.1046353616186,3249.790771484375,52.358191524858185,23746.76171875
xView,8,32,84.56137701947758,3171.90234375,60.25608942275609,20546.87890625
xView,8,33,85.38615431073532,3004.77197265625,54.991658324991654,23203.4765625
xView,8,34,85.67869545523178,2936.775634765625,58.10727394060727,21393.3046875
xView,8,35,85.91839045749661,2863.115966796875,58.01801801801801,22059.51171875
xView,8,36,86.52045900649253,2763.48583984375,50.859192525859186,24905.240234375
xView,8,37,86.6695606220746,2709.167724609375,59.5970970970971,21295.947265625
xView,8,38,87.1829231466103,2612.249755859375,59.215882549215884,21424.1484375
xView,8,39,87.51509889778046,2543.489990234375,59.205038371705044,21866.638671875
xView,8,40,87.88313453117922,2489.513427734375,61.97447447447447,20807.66015625
xView,8,41,88.26060697569076,2414.177734375,60.98431765098432,21042.20703125
xView,8,42,88.29269213347426,2415.11767578125,59.52535869202536,21640.9765625
xView,8,43,88.34176355126075,2364.687744140625,63.72038705372039,20160.876953125
xView,8,44,88.48897780462026,2333.222412109375,64.65715715715716,19717.70703125
xView,8,45,88.99856560471086,2237.98828125,62.02202202202203,20817.28125
xView,8,46,88.91552166691832,2235.490234375,59.75308641975309,22261.138671875
xView,8,47,89.38736222255775,2174.0869140625,64.31264597931265,20277.763671875
xView,8,48,89.44964517590216,2122.032958984375,64.73556890223557,19966.015625
xView,8,49,89.77615884040465,2069.127197265625,59.80980980980981,22012.775390625
xView,8,50,89.59119734259399,2104.478271484375,65.82832832832834,19520.79296875
xView,8,51,89.88185112486788,2040.658203125,61.598264931598266,21510.845703125
xView,8,52,90.25743620715689,1976.14697265625,62.90790790790791,21250.5703125
xView,8,53,90.24988675826665,1979.10888671875,63.655321988655324,20371.529296875
xView,8,54,90.39332628718103,1947.5843505859375,61.09442776109443,21593.662109375
xView,8,55,90.4348482560773,1929.2880859375,67.04454454454455,19296.0546875
xView,8,56,90.7972218028084,1873.5672607421875,67.93376710043376,18914.845703125
xView,8,57,90.80477125169863,1877.3262939453125,61.22122122122122,22109.849609375
xView,8,58,90.98973274950929,1820.94091796875,67.41157824491157,19137.3515625
xView,8,59,91.029367356183,1799.72216796875,65.91424758091424,19973.384765625
xView,8,60,91.12373546731088,1773.1968994140625,65.27527527527528,20240.740234375
xView,8,61,91.3785293673562,1737.7159423828125,68.17233900567234,19159.69140625
xView,8,62,91.59557602295033,1724.1392822265625,66.22288955622288,20071.427734375
xView,8,63,91.52196889627056,1723.5836181640625,67.0387053720387,19774.068359375
xView,8,64,91.64087271629171,1688.68017578125,64.67967967967968,20834.208984375
xView,8,65,91.89000452966934,1644.485595703125,64.23173173173173,21160.9453125
xView,8,66,91.83149630077004,1627.4287109375,66.62579245912579,20009.75390625
xView,8,67,92.07119130303488,1589.17333984375,65.87504170837504,20461.076171875
xView,8,68,91.8918918918919,1624.13427734375,66.60076743410077,20289.62890625
xView,8,69,92.21463083194926,1583.5079345703125,63.08558558558559,21469.8046875
xView,8,70,92.2580401630681,1575.83447265625,63.83383383383383,21162.13671875
xView,8,71,92.45243847199156,1510.7313232421875,67.14464464464464,20042.07421875
xView,8,72,92.49962252755549,1517.1160888671875,65.27527527527528,20965.1875
xView,8,73,92.5883285520157,1503.938720703125,67.4074074074074,19985.68359375
xView,8,74,92.76574060093613,1462.5084228515625,67.92876209542877,19681.447265625
xView,8,75,92.59021591423826,1483.266357421875,68.5694027360694,19497.70703125
xView,8,76,92.55624339423221,1493.6046142578125,68.70286953620287,19565.326171875
xView,8,77,92.69968292314661,1464.053466796875,65.22355689022355,20787.201171875
xView,8,78,92.84689717650612,1444.8345947265625,70.02836169502837,18985.70703125
xView,8,79,92.88653178317983,1421.5089111328125,68.51434768101434,19815.04296875
xView,8,80,93.14321304544768,1378.614501953125,65.89589589589589,20786.521484375
xView,8,81,93.00543560320097,1414.9520263671875,69.55538872205538,19329.2421875
xView,8,82,93.21304544768232,1353.36328125,67.74524524524524,20584.041015625
xView,8,83,93.38290804771252,1341.9166259765625,68.15482148815482,20275.73046875
xView,8,84,93.29608938547486,1363.974609375,68.85385385385385,19594.38671875
xView,8,85,93.45274044994716,1352.387451171875,66.13780447113781,20785.0078125
xView,8,86,93.52068548995923,1298.4453125,70.995995995996,19122.87890625
xView,8,87,93.44519100105693,1330.8406982421875,68.86886886886887,19768.154296875
xView,8,88,93.70942171221502,1273.5418701171875,70.09843176509844,19621.17578125
xView,8,89,93.65091348331572,1283.8204345703125,70.67233900567234,19282.796875
xView,8,90,93.67356182998641,1280.4150390625,70.38371705038372,19332.4609375
xView,8,91,93.71697116110525,1278.88525390625,65.80663997330663,21239.306640625
xView,8,92,93.74905631888872,1266.364990234375,68.18818818818819,20324.962890625
xView,8,93,93.73961950777593,1259.62109375,70.7057057057057,19463.509765625
xView,8,94,93.83964970557149,1231.7777099609375,68.72872872872873,19926.404296875
xView,8,95,93.90570738336102,1232.2867431640625,70.37954621287955,19399.427734375
xView,8,96,93.81888872112336,1236.230224609375,70.27861194527861,19380.689453125
xView,8,97,94.09633096783935,1209.2108154296875,70.94844844844846,19312.802734375
xView,8,98,93.95666616337007,1221.9466552734375,69.22172172172172,19868.6640625
xView,8,99,93.9604408878152,1204.88623046875,70.81664998331665,19222.169921875
